query,twitter_name,twitter_id,time,reply,retweet,like,content,cosine_sim,levenshtein_sim,simhash_sim,jaccard_sim,tf,tf_idf
malicious code,BleepingComputer,@BleepinComputer,8:55 AM - 26 Mar 2019,1,20,19,"ASUS confirmed that malicious code was implanted in the Live Update tool for notebooks in an APT attack - by @sergheihttps://www.bleepingcomputer.com/news/security/asus-admits-its-live-update-utility-was-backdoored-by-apt-group/…
",0.6474419561548972,1.0,1.0,0.1,0.041666666666666664,0.028881132523331052
malicious code,(UA) definition of sh & she,@LAWRANC86253876,5:52 AM - 28 Mar 2019,0,0,0,"Prustutution should be banned in uk it's malicious code of act's against the public.
",0.6889822365046137,0.8352941176470589,1.368421052631579,0.14285714285714285,0.058823529411764705,0.04077336356234972
malicious code,ExpressCommerce.co,@ExpressCommCo,4:32 AM - 28 Mar 2019,0,4,0,"""Key #Cybersecurity Question: What is #Enterprise #Network #Security?"" https://goo.gl/59zWrU #bigdata #digitalsecurity #patches #dataloss #alert #malware #analytics #datascientists #trojan #emails #privacy #it #malicious #code #siem #computerscience pic.twitter.com/bmpVOpjh7I
",0.5,1.0,1.1,0.0,0.019230769230769232,0.013329753472306641
malicious code,Jilian Saweczko,@JSaweczko,8:22 PM - 27 Mar 2019,0,0,0,"Hacked software updates allowed malicious code to open your back door to your computer. How do you protect yourself. Join Business Networking Brunch - Brunch With Focus tomorrow. March 28th. https://motherboard.vice.com/en_us/article/pan9wn/hackers-hijacked-asus-software-updates-to-install-backdoors-on-thousands-of-computers?utm_campaign=sharebutton…
",0.6162476387438193,1.0,1.1,0.07142857142857142,0.02564102564102564,0.017773004629742187
malicious code,Phoenix One Knowledge Solutions,@PhoenixOnePhils,9:31 PM - 27 Mar 2019,0,0,0,"New research reveals that #hackers can permanently alter cloud servers w/ malicious code that can affect other users of the same servers. There doesn't seem to be much we can do about it yet besides being careful about how often we use cloud services.  http://bit.ly/2FlOPxt
",0.5912870929175277,1.0,1.1,0.05,0.0196078431372549,0.013591121187449907
malicious code,AJ Durling,@Gurgling_MrD,9:45 AM - 26 Mar 2019,0,2,3,"Asus confirmed today that its Live Update utility has been indeed infected with malicious code by an advanced persistent threat (APT) group as part of a supply chain attack which manage... via @BleepinComputer #security #tech #TuesdayTravel https://www.bleepingcomputer.com/news/security/asus-admits-its-live-update-utility-was-backdoored-by-apt-group/…
",0.6162476387438193,1.0,0.95,0.05405405405405406,0.021739130434782608,0.015068416968694463
malicious code,Crysta T. Lacey,@PhantomofMobile,9:34 AM - 27 Mar 2019,2,0,1,"ShareASUS response to the recent media reports regarding ASUS Live Update tool attack by Advanced Persistent Threat (APT) groups""A small number of devices have been implanted with malicious code through a sophisticated attack""It' always ""SMALL"" until is is Millions....2/3
",0.6104315260748465,1.0,1.25,0.05263157894736842,0.02,0.013862943611198907
malicious code,Ideas Abu Dhabi,@IdeasAbuDhabi,12:39 AM - 28 Mar 2019,0,2,2,"@kevinmitnick the 'world's most famous hacker', and Founder of Mitnick Security discusses the mayhem of malicious code at #ideasabudhabipic.twitter.com/87Nu9iuOWb
",0.6474419561548972,0.9141104294478528,1.1578947368421053,0.11764705882352941,0.041666666666666664,0.028881132523331052
malicious code,Denis,@unmaskparasites,12:33 PM - 26 Mar 2019,0,0,3,"Remove the malicious code, update the vulnerable plugin/theme. Check your site settings (default user roles and new admin users). Search for potential backdoors. This guide has generic instructions https://sucuri.net/guides/how-to-clean-hacked-wordpress…
",0.5635000635000953,1.0,1.263157894736842,0.034482758620689655,0.02702702702702703,0.018733707582701226
malicious code,Mary popping a cap in transphobe arses ,@Z_R1NMain,5:30 PM - 27 Mar 2019,0,0,0,"TMW a 3DS flashcart company was so petty about competitors, they made malicious code to fuck with competitors, but also fucked themselves over as it affected their own cards
",0.6270001270001905,0.9195402298850575,1.5789473684210527,0.07142857142857142,0.03225806451612903,0.022359586469675653
malicious code,Ivy League Content,@ivyleaguewriter,5:00 AM - 28 Mar 2019,0,0,0,"Experts found popular beauty apps in the Play Store including malicious code https://goo.gl/t1ePw8 #privacy #hacking
",0.6825741858350554,0.8803418803418803,0.65,0.13333333333333333,0.05263157894736842,0.03648143055578659
malicious code,idiosyncronaut,@idiosyncronaut,8:47 AM - 28 Mar 2019,0,0,0,"meh. if you have compromised a voting machine to the extent you’re inserting malicious code, you could simply write software that ignores every (n) hand-cast paper ballots and votes for another candidate, for instance. this entire idea that hybrids are uniquely insecure is wrong.
",0.55,0.99644128113879,0.95,0.023809523809523808,0.018867924528301886,0.013078248689810288
malicious code,Templarbit,@templarbit,1:18 PM - 21 Mar 2019,0,3,1,"MageCart attacks, where an attacker adds malicious code to your JS files that will forward a copy of credit card form data, continue to be a problem. The latest victims are MyPillow and Amerisleep  https://breachroom.templarbit.com/new-magecart-attacks-target-bedding-retailers-my-pillow…
",0.6118033988749895,0.9515570934256056,0.95,0.058823529411764705,0.025,0.01732867951399863
malicious code,Sam Roots,@samgroots,4:00 PM - 27 Mar 2019,0,0,0,"I said this before but it's worth saying again. It's like a malicious code has exploited the social 'software' of UK politics. Whether you're for or against Brexit, nobody wanted the system to seize up like this. How do we reboot it?
",0.6042572070285374,0.9401709401709402,1.5263157894736843,0.05,0.0196078431372549,0.013591121187449907
malicious code,Arthur,@artur_t0rres,7:34 PM - 27 Mar 2019,0,0,1,"A new browser-based attack allows hackers to assemble #botnets from users' browsers through the placement of malicious code, even once the web page is closed. Learn how this technique can lead to #cryptojacking and #DDoS attacks: http://spr.ly/6010EwrFe pic.twitter.com/NLx24caf0Q
",0.554554472558998,1.0,0.9473684210526315,0.02702702702702703,0.02127659574468085,0.014747812352339261
malicious code,Simon Gibbard,@simon_t_gibbard,9:22 AM - 27 Mar 2019,0,0,0,"By adding malicious code to a Microsoft Office Word file, scammers are able to convert a potentially dangerous file to a downright dangerous one.Excerpt from Module 7 – How to spot and avoid dangerous attachments: https://youtu.be/GGQgOd_e4fs #business #home #smallbiz #freepic.twitter.com/gDPUcDe4HM
",0.5883883476483185,1.0,0.95,0.06060606060606061,0.020833333333333332,0.014440566261665526
malicious code,Chris Vickery,@VickerySec,2:27 PM - 26 Mar 2019,1,12,34,"Note to self: Remember to go short on VR headset manufacturers slightly before it's revealed that some future sociopath included malicious code in a ""really awesome gotta have it"" free viral VR game. pic.twitter.com/kDhrDlDcoE
",0.6147078669352809,1.0,0.8,0.0625,0.025,0.01732867951399863
malicious code,Catalin Cimpanu,@campuscodi,6:52 AM - 26 Mar 2019,0,10,10,"UC Browser vulnerable to MitM attack that lets threat actors push malicious code to the browsers' usershttps://news.drweb.com/show/?i=13176Demo video: https://www.youtube.com/watch?v=Nfns7uH03J8…pic.twitter.com/Bot67C7KWz
",0.6543033499620919,0.9369369369369369,0.8947368421052632,0.1111111111111111,0.034482758620689655,0.02390162691586018
government bond,Tradeweb,@Tradeweb,9:45 AM - 28 Mar 2019,0,2,5,"Chart Of The Week : They took divergent paths in 2016, but the 10Y German Bund and Japan Government Bond are once again both trading with negative yields and within a few basis points of one another. #EUGV #JGB #rates #chartspic.twitter.com/3pYLqPPWff
",0.5,0.9722222222222222,1.105263157894737,0.0,0.0,0.0
government bond,takhonb,@takhonb1,11:41 AM - 28 Mar 2019,0,0,0,"Long-Term Government Bond Yields pic.twitter.com/3LhdZdSQ8n
",0.5,0.7666666666666667,0.9,0.0,0.0,0.0
government bond,Invesco UK,@InvescoUK,5:02 AM - 28 Mar 2019,0,1,0,"A moment of your time please – Lewis Aubrey-Johnson, Head of Fixed Income Products, talks about the significant drop in government bond yields pic.twitter.com/Z3ImnnTfqs
",0.6386750490563073,0.9117647058823529,1.1578947368421053,0.08695652173913043,0.038461538461538464,0.026659506944613283
government bond,CFD Trading,@CFDTrading1,8:08 AM - 27 Mar 2019,0,0,0,"Bond Report: Treasury yields little changed as bond rally pauses U.S. Treasury yields saw little change Tuesday, erasing an earlier rise as bidders snapped up an auction of two-year notes.http://www.marketwatch.com/news/story.asp?guid=%7B75CB86DC-4FB7-11E9-8A56-8B2E6A80CCB6%7D&siteid=rss&rss=1…
",0.5559016994374948,0.9966216216216216,1.1,0.038461538461538464,0.011363636363636364,0.007876672506363015
government bond,jeroen blokland,@jsblokland,1:21 PM - 27 Mar 2019,1,14,24,"The 'power' of #duration. #Austria's 98.5 year maturity, 49 year duration, government bond is up a whopping 14% since March 1st. pic.twitter.com/16owZFRIKp
",0.6443375672974064,0.9038461538461539,1.3157894736842106,0.09523809523809523,0.03225806451612903,0.022359586469675653
government bond,Mortgage Professionals Canada,@MortgageProsCan,6:48 AM - 27 Mar 2019,0,0,1,"(Chart via Marketwatch: https://www.marketwatch.com/investing/bond/tmbmkca-05y?countrycode=bx… )
",0.5,0.9484536082474226,1.0,0.0,0.0,0.0
government bond,Mohamed A. El-Erian,@elerianm,7:54 AM - 27 Mar 2019,3,15,33,"After a (very brief) reversal, the downward pressure on government bond yields is back in a notable way. As an example, 10-year US Treasury #bonds are trading at 2.36%.   #markets #economypic.twitter.com/ao8alNGic7
",0.6162476387438193,0.9302325581395349,0.9,0.06451612903225806,0.024390243902439025,0.016906028794145007
government bond,CharlesMommy,@itsJussCee,7:10 AM - 28 Mar 2019,0,0,0,"New Job Government Bond All I Really Need Is The Money  !!!
",0.5,0.7833333333333333,1.7,0.0,0.0,0.0
government bond,Nam-Jong LEE,@njonglee,10:16 PM - 27 Mar 2019,0,0,1,"A new and unexpected member of the club of potential rate cutters is South Korea, where the government bond yield curve has flattened rapidly, signalling economic weakness that economists believe the Bank of Korea may address. Read more at:... http://www.ecoti.in/xIVz6b
",0.598058067569092,0.9446494464944649,1.4,0.05555555555555555,0.02127659574468085,0.014747812352339261
government bond,sami shakeeb awwad,@samishakeebfx,2:51 AM - 28 Mar 2019,0,1,1,"INVESTORS SELL TURKISH BONDS AS LIRA RESUMES FALLS .______Foreign investors are dumping Turkish bonds to get hold of liras so that they can honor swap transactions, according to Societe Generale. The yield on the two-year Turkish government bond has ris…https://lnkd.in/gE4AEsv
",0.6066003581778052,0.9712230215827338,1.1578947368421053,0.05263157894736842,0.022727272727272728,0.01575334501272603
government bond,Paul Dobson,@paul_dobson,5:57 AM - 27 Mar 2019,0,0,1,"“The race to the bottom continues for government bond yields” https://www.bloomberg.com/news/articles/2019-03-27/treasuries-lead-global-rally-as-investors-scramble-for-safety… via @markets
",0.696116135138184,0.9206349206349206,1.7,0.15384615384615385,0.05555555555555555,0.03850817669777474
government bond,FinanzLinksASIA,@FinanzLinksAsia,1:30 AM - 28 Mar 2019,0,0,0," MOF Issues “A08103R” 10-Year Central Government Bond: The Ministry of Finance has commissioned the Central Bank of the Republic of China to auction on April 16, 2019 the “A08103R” (reopen)Central Government Bonds in accordance with the 2019 Plan for… http://dlvr.it/R1j4QV
",0.5,0.9598540145985401,1.15,0.0,0.0,0.0
government bond,Forex Training Group,@FX_Training_Grp,5:43 AM - 28 Mar 2019,0,0,0,"Government Bond Market: What FX Traders Need to Know http://dld.bz/fKjAj forex tradingpic.twitter.com/yLZVu2lJUC
",0.5,0.8849557522123894,1.3157894736842106,0.0,0.0,0.0
government bond,John Heselev,@Heselev,6:21 PM - 27 Mar 2019,0,0,0,"Please @Tony_Burke Why can’t we issue a government bond to finance a state of the art recycling plant to deal with our waste responsibly? Surely better than exporting the problem?   https://www.theage.com.au/environment/sustainability/australia-faces-deepening-recycling-crisis-as-india-bans-plastic-waste-imports-20190327-p5180c.html… via @theage
",0.6078327732034384,0.9568965517241379,1.25,0.06451612903225806,0.024390243902439025,0.016906028794145007
government bond,CIM Bank News Switzerland,@CIMBank_News,1:45 AM - 28 Mar 2019,0,0,0,"Turkish bond and Turkish Lira continue with weak trend. TRY 2 years Turkey government bond at 18.50%. USD 2 years Turkey yield at 6.80%. Foreign exchange Turkish Lira against USD at 5.60 (-4.50%) #Turkey
",0.639271503632789,0.9264705882352942,0.8421052631578947,0.08333333333333333,0.03488372093023256,0.024179552810230646
government bond,Cogebanque PLC,@Cogebanque1,12:53 AM - 27 Mar 2019,0,0,2,"Cogebanque's Market Report for 27/3/2019. It contains information on changes that occurred today in Forex rates, treasury & government bond yields, global prices, and more. We hope you will find it useful in your daily financial decisions. Click here: http://www.cogebanque.co.rw/file/2019/03/COGEBANQUE-MARKET-REPORT-27-03-2019.pdf…
",0.6091089451179962,0.9550898203592815,1.6,0.05128205128205128,0.02,0.013862943611198907
government bond,Gianclaudio Torlizzi,@TCommodity,4:25 AM - 28 Mar 2019,1,0,0,"The tightening trend between Italian and German government bond yields is ""threatening to come to end,"" says DZ Bank analyst Daniel Lenz.
",0.6443375672974064,0.8913043478260869,1.3,0.09523809523809523,0.038461538461538464,0.026659506944613283
government bond,CalgiPartners,@CalgiPartners,7:04 AM - 28 Mar 2019,1,0,0,"As history has shown time and time again, times of uncertainty usually prove to be the most profitable for smart money managers, and as such we find traders taking advantage of all the doom and gloom by buying up positions within the government bond market.
",0.5905357460425186,0.9883720930232558,1.25,0.05128205128205128,0.020833333333333332,0.014440566261665526
government bond,William Goetzmann,@WGoetzmann,3:37 PM - 27 Mar 2019,2,7,23,"Investing in an English government bond in 1690. Revenue bond backed by taxes on East India goods. 8% coupon -high! pic.twitter.com/tSEoevPCZy
",0.7121320343559643,0.8951048951048951,1.263157894736842,0.10526315789473684,0.06,0.04158883083359672
government bond,Franklin Scruggins,@fundconsult,8:30 AM - 27 Mar 2019,0,0,1,"#Turkey 10yr government #bond spread over USTS now up to 15.00 with strong steepener underway. Look for 16.40 Oct-2018 retest then the Aug-2018 peak at 18.45. Only regaining 12.95 delays.#macro #forex #elections #recession #hedgefundspic.twitter.com/w8qtNPvhWH
",0.5606339062590833,0.9425287356321839,1.2,0.02857142857142857,0.022727272727272728,0.01575334501272603
bull market,Ran NeuNer,@cryptomanran,3:10 PM - 27 Mar 2019,0,0,0,"We’re in a bull market.
",0.658113883008419,0.5416666666666666,1.4210526315789473,0.16666666666666666,0.125,0.08664339756999316
bull market,Northstar,@Northst18363337,10:15 AM - 28 Mar 2019,0,8,22,"If we’re on the verge of a breakout in the PM sector, it would be useful to compare where we are now with how things shaped up at the start of the last big PM bull market in the early 2000’s. Are there any similarities ? pic.twitter.com/LWqWqsOR1C
",0.5827605888602367,0.9959677419354839,1.1578947368421053,0.05,0.018867924528301886,0.013078248689810288
bull market,Troy Bombardia,@bullmarketsco,3:38 PM - 27 Mar 2019,9,25,87,"Why this is still a bull market & not a bear market rally, from @ukarlewitz The S&P 500 will soon make a ""golden cross"" (50 dma > 200 dma)In past bear markets, a golden cross always occurred after the bear was over2007-20092000-20021973-19741969-19701937-19421929-1932pic.twitter.com/BL1DI0laOG
",0.6347039765200811,0.9627118644067797,0.9473684210526315,0.05555555555555555,0.028846153846153848,0.019994630208459964
bull market,TD Ameritrade Network,@TDANetwork,11:25 AM - 28 Mar 2019,0,1,2,"""We might be in the seventh or eighth inning of this bull market – but maybe we go into extra innings.""  Even with the yield curve inversion, @David_Kudla @MainstayCapital says ""we have more strength ahead for the market.""pic.twitter.com/5VdQXfJ7Sj
",0.605409255338946,0.9558232931726908,1.105263157894737,0.05405405405405406,0.03125,0.02166084939249829
bull market,Lisa Abramowicz,@lisaabramowicz1,10:07 AM - 28 Mar 2019,2,16,13,"2019 could prove to be one of the biggest years on record for the amount of money raised in U.S.-listed IPOs, which is raising worries about a market top. https://www.bloomberg.com/news/articles/2019-03-28/what-the-year-of-the-tech-unicorns-means-for-the-bull-market… @reganonymous
",0.5597614304667197,0.975177304964539,1.05,0.03333333333333333,0.013888888888888888,0.009627044174443685
bull market,Peter ,@Levered_Beta,4:23 AM - 28 Mar 2019,1,1,2,"Even with the inversion of yield curve, stocks often continue to generate positive returns for more than 2 years before turning over (ie sustained bull market) pic.twitter.com/diAdFwjIZJ
",0.5680413817439771,0.9411764705882353,1.0,0.03571428571428571,0.03333333333333333,0.023104906018664842
bull market,Jason A. Williams ,@JWilliamsFstmed,4:52 PM - 27 Mar 2019,6,18,149,"Alt coin pumps are practice drills for HODL’ing Bitcoin during the next Bull Market
",0.5,0.8928571428571429,0.9473684210526315,0.0,0.0,0.0
bull market,iQLegacy Official,@myiQLegacy,10:24 AM - 26 Mar 2019,0,0,3,"Is a #Bitcoin bull market coming soon? https://buff.ly/2HSbuDqpic.twitter.com/qLOChjsHkh
",0.75,0.8764044943820225,1.0,0.25,0.08333333333333333,0.057762265046662105
bull market,Bloomberg Crypto,@crypto,6:40 AM - 28 Mar 2019,1,6,9,"NEW @BW COVER: What the year of the tech unicorns means for the bull market https://bloom.bg/2FzLQQWpic.twitter.com/NZ78cgMmby
",0.6507556722888818,0.9133858267716536,0.85,0.14285714285714285,0.05,0.03465735902799726
bull market,Michael P. Regan,@Reganonymous,5:42 AM - 28 Mar 2019,0,11,6,"Come for the awesome unicorn artwork, but stick around for my ""Remarks"" piece on what all these upcoming IPOs may or may not portend about the bull market in this week's @BWhttps://twitter.com/BW/status/1111241540716904448…
",0.6147078669352809,0.9910714285714286,0.75,0.06896551724137931,0.02564102564102564,0.017773004629742187
bull market,Topdown Charts,@topdowncharts,6:24 PM - 24 Mar 2019,0,16,27,"With a bull market in fear, where do we go from here?  https://www.topdowncharts.com/single-post/2019/03/25/Sentiment-Snapshot-Fundamental-Fear…pic.twitter.com/F3EvnkdPVV
",0.6889822365046137,0.935672514619883,1.05,0.14285714285714285,0.058823529411764705,0.04077336356234972
bull market,William O'Neil + Co.,@williamoneilco,1:45 PM - 27 Mar 2019,0,9,45,"""There is no reason any investor should ever in any bull market buy or sit with a poor-performing stock with a Relative Strength Rating of 10, 20, 30, 40, or 50. The market is bluntly telling you that that investment is a relatively poor or mediocre choice."" - William J. O'Neil
",0.620873444603807,0.9605734767025089,1.1,0.04878048780487805,0.025423728813559324,0.017622385946439285
bull market,S,@Socryptes_,5:50 AM - 28 Mar 2019,0,0,1,"If the bull market could come BEFORE the summer... pic.twitter.com/EdPu78eTTM
",0.7041241452319315,0.8589743589743589,1.263157894736842,0.2222222222222222,0.09090909090909091,0.06301338005090412
bull market,CryptoNews,@betbybitcoins,11:07 AM - 28 Mar 2019,0,0,1,"Bitcoin (BTC) Moonshot? Crypto Trader Says Bull Market Is Here – Plus Ripple and XRP, Tron, Ethereum, Litecoin, Stellar, IOTA http://bit.ly/2WwgRw1 #bitcoin #crypto #blockchain #btc #newspic.twitter.com/oIgYqPlP1a
",0.5,0.9719626168224299,1.2105263157894737,0.0,0.0,0.0
bull market,Crypto News&Analysis,@KucoinNewscom,5:52 AM - 28 Mar 2019,0,1,0,"Can Bitcoin's Record-Falling Volatility Triggle the Next Bull Market? https://cryptocurrencynews.design/can-bitcoins-record-falling-volatility-triggle-the-next-bull-market/…pic.twitter.com/s5omLYGlSl
",0.5,0.95,1.05,0.0,0.0,0.0
bull market,Mr. Luizkelvin,@DLuizkelvin,4:19 AM - 28 Mar 2019,0,0,0,"If you are a good enough trend trader or position trader over a bull market cycle you may never have to be a day trader because you will already be financially independent.#ThursdayMotivationpic.twitter.com/z2dfdxIofR
",0.598058067569092,0.9495412844036697,1.105263157894737,0.08,0.029411764705882353,0.02038668178117486
bull market,Joe Charles.,@JoeJRCharles,8:18 AM - 28 Mar 2019,0,0,1,"I guess you're right. We are in a bull market. pic.twitter.com/87wONS1pVy
",0.6066003581778052,0.8513513513513513,1.15,0.08333333333333333,0.07142857142857142,0.049510512897138946
bull market,BULL | BEAR RADIO,@bullbearradio,8:05 AM - 28 Mar 2019,0,0,1,"Last week the markets experienced a blood bath. It is too early to call an end to the economic expansion and ten-year bull market? Read more to learn what Don Schreiber, Jr. thinks http://bit.ly/2HSDdUypic.twitter.com/Z0jP2Fo8h5
",0.554554472558998,0.9519650655021834,1.5789473684210527,0.03125,0.02564102564102564,0.017773004629742187
bull market,Lance Roberts,@LanceRoberts,3:40 AM - 28 Mar 2019,7,18,24,"THE BOND BULL MARKET - Last year we wrote a rather contrarian article, as #yields on the 10-year treasury breached 3.2% that it was ""time to BUY"" bonds the ""bond gurus"" were suggesting rates could only go higher. Here is the update. $TLT $SPY https://realinvestmentadvice.com/the-bond-bull-market/…pic.twitter.com/FFRGQRuSZP
",0.5,0.9815384615384616,1.263157894736842,0.0,0.0,0.0
maternity leave,CNBC,@CNBC,8:42 AM - 28 Mar 2019,21,34,45,"We asked Americans for the second time if they have more take home pay due to Trump's tax cuts. 59% answered ""no"" across party lines. So, who benefited from these tax cuts? https://cnb.cx/2FDBjW2pic.twitter.com/3gkn1Ht2AO
",0.5,0.9864864864864865,1.263157894736842,0.0,0.0,0.0
maternity leave,Ty Smith,@AFan_ofTruth,10:37 AM - 28 Mar 2019,1,1,3,"#TheView I’ve never rooted so hard for kids to Come out! I hope @HuntsmanAbby has a looooong Maternity Leave. Can we have Sarah back? Like forever? Because Abby isn’t moderate or relatable or funny. I hear her father’s agenda too much, not independent thought
",0.5,0.9923076923076923,0.85,0.0,0.0,0.0
maternity leave,WiMIN,@WomenMedIreland,11:52 AM - 28 Mar 2019,0,0,2,"Wow. Check this out - NHS has announced changes to shared parental leave which will allow junior doctors to share up to 6 weeks’ full pay and 18 weeks’ half pay inclusive of statutory entitlement, and paid keep-in-touch days while on maternity leave. Food for thought for @HSE_HR?https://twitter.com/NeenaModi1/status/1111278501813014529…
",0.5898026510133875,0.9557522123893806,1.15,0.047619047619047616,0.02586206896551724,0.017926220186895138
maternity leave,Dose,@dose,5:23 AM - 28 Mar 2019,2,1,5,"Nine nurses at a hospital in Oregon have due dates falling between April and July, and have even come up with a plan to make sure their unit remains staffed while they have their maternity leave. pic.twitter.com/hrpKDbUMWy
",0.5505076272276105,1.0,0.85,0.030303030303030304,0.02564102564102564,0.017773004629742187
maternity leave,Rye Street Group,@RyeStreetGroup,11:01 AM - 28 Mar 2019,0,2,3,"Our lovely GA (Glamorous Assistant) Holly is off on maternity leave from today  Good Luck Holls!  pic.twitter.com/QSXpdPyoNk
",0.6543033499620919,0.88,0.9444444444444444,0.1111111111111111,0.05,0.03465735902799726
maternity leave,Maplebrook Wills Bristol,@bristol_wills,11:15 AM - 28 Mar 2019,0,0,0,"Good evening everyone, I'm a Bristol-based will writer. My best wishes to @_KeyboardSmash on your maternity leave and many thanks for hosting #bristolbizhour. If anyone out there doesn't have a will, you really do need one! I offer free home visits to talk through your options.pic.twitter.com/kuqd95lupd
",0.598058067569092,1.0,0.9473684210526315,0.046511627906976744,0.01818181818181818,0.012602676010180823
maternity leave,Above the Law,@atlblog,7:32 AM - 28 Mar 2019,0,1,2,"How To Have A Maternity Leave With A Solo Practice http://bit.ly/2FIoo5w
",0.5,0.821917808219178,1.1,0.0,0.0,0.0
maternity leave,Sky News,@SkyNews,2:10 AM - 27 Mar 2019,23,28,169,"Sky News forecasts some sleepless nights ahead for #Sunrise weather presenter @SkyNewsNaz as she goes on maternity leave. Here's today's weather forecast: http://po.st/Xp4wggpic.twitter.com/whep5hCF76
",0.5707106781186547,1.0,1.2,0.043478260869565216,0.03225806451612903,0.022359586469675653
maternity leave,Rachel Donald,@RachelDon83,7:38 AM - 28 Mar 2019,0,0,6,"Last week of maternity leave with this little lion! What a wonderful, challenging and rewarding time it has been. Looking forward to returning to the office on Monday with my incredibly supportive partner @GilmourV and rejoining our talented and hard working #familylaw team.pic.twitter.com/RcAcmgZNsV
",0.5971285862357264,0.9503311258278145,1.2777777777777777,0.05128205128205128,0.020833333333333332,0.014440566261665526
maternity leave,The Sun,@TheSun,9:22 AM - 24 Mar 2019,11,3,12,"Meghan Markle has already made plans to return from maternity leave in October https://www.thesun.co.uk/fabulous/8706386/meghan-markle-royal-baby-maternity-leave/?utm_campaign=sunmaintwitter&utm_medium=Social&utm_source=Twitter#Echobox=1553429383…pic.twitter.com/K2ALmg4xOZ
",0.6889822365046137,0.9452554744525548,0.9,0.14285714285714285,0.041666666666666664,0.028881132523331052
maternity leave,Kaylee,@kmmatthews17,11:49 AM - 28 Mar 2019,1,1,0,"I have 5 weeks left of maternity leave, and I'm already watching weird shit on Netflix. Need recommendations 
",0.5811107105653812,0.8636363636363636,1.4210526315789473,0.05,0.047619047619047616,0.03300700859809263
maternity leave,Miss Kane,@MissKaneFCI,11:47 AM - 28 Mar 2019,0,0,0,"Today was bittersweet! We said goodbye to Mrs Bloomfield who has been a cherished part of our class while Mrs. Julian (whom we've missed) was on maternity leave. The kids did everything- one even drew the book border ()to show their love! Thanks for your joy, Mrs. Bloomfield! pic.twitter.com/NhrZVr8vRA
",0.5485642931178633,1.0,1.5263157894736843,0.020833333333333332,0.01694915254237288,0.01174825729762619
maternity leave,Just LOL pictures,@justlolpictures,2:18 AM - 28 Mar 2019,0,0,0,"What Will Meghan Markle’s Maternity Leave Look Like? pic.twitter.com/i3ZYpWNsK6
",0.5,0.8375,0.9,0.0,0.0,0.0
maternity leave,Jocelyne and Monique Lamoureux,@LamoureuxTwins,6:54 PM - 24 Mar 2019,0,6,73,"Many studies report that, as a country, we lag behind the rest of the industrialized world in the government mandating paid maternity leave.  While this gap is partially closed by enlightened employers who provide appropriate paid maternity leave, we can do better!
",0.5953462589245593,1.0,1.105263157894737,0.02564102564102564,0.0425531914893617,0.029495624704678522
maternity leave,Brian Hughes,@BrainHuge,11:48 AM - 28 Mar 2019,0,0,0,"Should be easy to prove, it exists because of maternity leave and mothering-friendly, part-time careers.   When did the ""white"" part get added?  Where is the data?
",0.6162476387438193,0.9085365853658537,1.0,0.07692307692307693,0.030303030303030304,0.02100446001696804
maternity leave,Shannon Moysey,@strikesparks,11:30 AM - 28 Mar 2019,1,0,0,"Rewatching friends over and over while on maternity leave, and I have thoughts. Join me, won’t you? #friends
",0.5753778361444409,0.8623853211009175,0.95,0.058823529411764705,0.04,0.027725887222397813
maternity leave,Vicki Boykis,@vboykis,6:49 PM - 22 Mar 2019,0,0,0,"And the second part. Tfw maternity leave saves the day. pic.twitter.com/XxtVylHvkg
",0.696116135138184,0.8192771084337349,1.0526315789473684,0.2,0.07692307692307693,0.053319013889226566
maternity leave,Julie Nattis,@julienattis,11:42 AM - 28 Mar 2019,2,0,7,"About a day and a half left of maternity leave and I’m basically just sitting around staring at this face, listening to @brandicarlile’s “The Mother” on repeat, occasionally sobbing, willing time to slow down. Parenting sure is a motherfucker. pic.twitter.com/3mmRaubvmP
",0.6,0.9446494464944649,1.15,0.05555555555555555,0.019230769230769232,0.013329753472306641
maternity leave,Jojo,@iamfromtrini,6:48 PM - 27 Mar 2019,0,0,5,"The abuse of a pregnant women who is on maternity leave! I feel bad for Piers wife! My husband dear not be that obsessed with another man pregnant wife...How do you people sleep at night? Karma exists...
",0.5566138517072298,0.9264705882352942,0.9411764705882353,0.02702702702702703,0.023255813953488372,0.0161197018734871
maternity leave,Halifax Stanfield,@HfxStanfield,9:21 AM - 22 Mar 2019,0,5,5,"We're currently seeking applications for an Executive Assistant to the VP, Finance & CFO (Term - Maternity Leave). The deadline to apply is March 25th at 4 p.m. Learn more  https://bit.ly/2WigHImpic.twitter.com/TmcGxXL9Gu
",0.5,0.990990990990991,1.05,0.0,0.0,0.0
maternity leave,Lourdes Knights,@lourdesknights,6:30 AM - 28 Mar 2019,0,0,5,"Welcome Mrs. Hamling!  Mrs. Rachel Hamling will be serving as the long-term substitute in the school office while Mrs. Jennifer Dirksen is on maternity leave. You have probably seen Mrs. Hamling at LCC before as she has served as a para-professional and volunteer! pic.twitter.com/HP2IGmGWt3
",0.543193421279068,0.9486301369863014,1.263157894736842,0.02564102564102564,0.02127659574468085,0.014747812352339261
